id,Size of chocolate pool,Date of entry,Country funded by,Height of pipe,oompa loomper,longitude,Lattitude,Cocoa farm,Country of factory,Region code,District code,Location,Chocolate consumers in town,Does factory offer tours,Recorded by,Oompa loompa management,Official or Unofficial pipe,Year constructed,Type of pump,management,management_group,Payment scheme,chocolate_quality,chocolate_quantity,chocolate_source,chocolate_source_class,pipe_type
5296,0,3/30/12,230,446,230,237.0640153,317.2408233,7,763,330,4,43,1500,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2015,4,0,user-group,0,0,1,5,0,2
21120,0,3/22/12,1401,184,89,239.2948713,317.6313076,6,13895,331,5,9,1120,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2012,15,0,user-group,0,0,3,5,0,2
37991,0,2/20/14,20,1411,29,235.0611102,313.6713056,3,387,335,4,97,1020,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2003,3,0,user-group,6,0,2,0,0,0
22901,0,8/8/12,20,0,29,0,325,1,2450,344,7,36,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,6,0,user-group,6,3,2,8,1,3
24632,220,8/4/12,189,582,189,237.4383794,318.6997111,6,139,330,7,69,1001,FALSE,Chocolate Lovers Consultants Ltd,3,Official pipe,2014,14,3,commercial,4,1,0,3,0,0
46849,0,4/6/12,,0,,234.3624987,316.2956778,7,1950,337,8,44,0,FALSE,Chocolate Lovers Consultants Ltd,5,Official pipe,0,3,4,user-group,0,0,3,6,1,0
58198,0,2/14/14,157,1537,5,230.8334268,321.3664307,5,9514,341,2,30,1350,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1998,3,0,user-group,6,0,0,0,0,0
43643,0,4/8/12,,0,,234.2131606,316.1919708,7,10659,337,8,44,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,3,0,3,6,1,0
62764,0,10/10/13,7,0,5,232.6442121,320.8401198,5,2590,342,4,7,0,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,0,8,1,user-group,6,0,0,5,0,2
51332,0,10/3/13,98,0,5,231.9485167,321.4967559,5,874,342,6,48,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,9,1,user-group,6,0,0,5,0,3
43514,0,1/30/14,80,1533,72,234.0720035,321.9970498,1,14,342,2,17,1600,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,2016,8,1,user-group,0,0,0,5,0,2
21121,210,7/3/14,58,1372,49,237.1270833,321.7683472,2,5931,328,6,63,1060,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2004,3,4,user-group,4,0,0,0,0,0
26323,0,3/26/14,379,1558,394,237.119125,321.8055101,2,3108,328,8,12,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2004,3,4,user-group,3,0,0,0,0,0
74188,230,1/11/14,,1803,,234.8718963,320.3340445,4,897,338,3,32,1001,,Chocolate Lovers Consultants Ltd,0,,2005,14,0,user-group,4,0,1,3,0,0
45965,0,11/6/13,16,0,5,0,325,1,11375,344,3,80,0,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,0,9,0,user-group,0,0,2,5,0,3
36590,0,2/18/14,59,0,5,233.5786583,322.1556704,1,4377,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,0,0,0,5,0,2
700,0,4/13/12,,0,,233.828599,315.7560349,0,1703,337,5,34,0,TRUE,Chocolate Lovers Consultants Ltd,0,,0,3,0,user-group,6,0,0,0,0,0
56749,0,10/13/13,483,0,16,232.5257894,320.0503705,5,629,339,4,107,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,0,0,user-group,0,0,3,5,0,2
62137,0,3/15/14,13,1742,10,237.1057693,321.8432044,2,4201,328,8,12,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2014,3,4,user-group,3,0,0,0,0,0
24514,700,2/18/14,11,1266,9,235.7752431,314.4214756,0,3136,335,6,10,2000,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,1992,15,1,user-group,3,0,1,5,0,2
48421,5200,3/24/12,11,2021,5,234.6281759,315.8219087,7,16550,336,5,15,1075,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1998,3,5,user-group,2,0,0,6,1,1
41059,0,3/23/12,177,689,32,237.6404823,318.2066321,6,4869,330,6,100,1235,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1990,3,0,user-group,0,0,0,2,1,0
48408,0,4/10/12,22,0,93,235.8829536,318.8290716,6,25,326,6,55,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,7,0,user-group,4,1,1,3,0,1
64282,0,4/13/12,68,0,695,237.1472953,318.892657,6,4222,330,2,83,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2006,9,0,user-group,0,0,0,5,0,3
19367,0,10/19/13,12,0,164,232.9696824,320.8785373,4,8556,339,2,94,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,5,0,0,5,0,2
31735,0,2/27/14,1400,1742,782,234.6642294,323.1111081,1,386,345,3,1,2000,,Chocolate Lovers Consultants Ltd,1,Official pipe,2013,4,1,user-group,0,1,0,3,0,2
11197,0,1/24/14,,1655,,234.5171397,320.1721468,4,5436,338,3,32,1001,,Chocolate Lovers Consultants Ltd,0,,1985,9,0,user-group,6,3,2,5,0,3
12136,0,3/6/12,32,186,5,238.9649039,319.5701655,2,4780,329,6,115,1056,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1981,14,0,user-group,0,1,1,3,0,3
20400,225,3/8/14,1072,1816,1701,234.6736321,323.1637941,1,13575,345,3,1,1400,,Chocolate Lovers Consultants Ltd,1,Official pipe,2003,14,7,commercial,4,0,1,2,1,0
64711,0,8/7/12,20,0,764,232.8439337,322.0911957,1,14183,344,8,59,0,,Chocolate Lovers Consultants Ltd,0,Official pipe,0,6,0,user-group,0,0,0,8,1,1
18157,0,1/24/14,12,0,164,232.7695298,320.8637417,5,643,339,2,94,0,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,0,0,0,5,0,2
25196,0,10/28/13,68,0,99,233.8786737,320.7189774,4,156,339,3,82,0,FALSE,Chocolate Lovers Consultants Ltd,7,Unofficial pipe,0,3,3,commercial,4,0,0,2,1,1
29185,0,2/4/14,56,1742,83,234.0711617,319.0051753,4,68,338,4,81,2375,TRUE,Chocolate Lovers Consultants Ltd,,Unofficial pipe,2001,0,0,user-group,0,1,1,5,0,2
5307,0,3/22/14,39,1263,31,237.0272476,321.6811484,2,7941,327,8,41,1350,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1968,3,5,user-group,6,0,1,0,0,0
9886,700,3/23/14,558,1121,609,237.8993158,320.5707311,2,1795,328,4,18,1075,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2015,3,0,user-group,3,0,1,0,0,0
32340,0,4/4/12,,0,,234.29264,316.3618371,7,295,337,8,44,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,3,6,1,0
58115,0,7/21/12,107,2045,5,231.378968,317.4343942,8,924,340,4,95,1001,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1983,14,0,user-group,0,3,4,6,1,0
34569,0,10/17/13,20,0,29,233.7749975,321.8099286,1,15027,342,3,11,0,TRUE,Chocolate Lovers Consultants Ltd,7,Unofficial pipe,0,14,7,commercial,4,0,0,3,0,0
60446,205,3/29/14,37,1602,5,237.2767459,321.7797836,2,11706,328,5,20,1035,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2012,3,4,user-group,4,0,0,6,1,0
50302,0,7/29/12,430,0,446,232.526201,316.5601386,8,2893,337,7,74,0,FALSE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,0,0,user-group,5,1,1,3,0,2
74020,220,1/24/14,113,193,1176,239.6434213,314.8745286,3,13679,405,63,21,3000,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1997,14,0,user-group,4,0,0,3,0,1
53780,0,7/29/12,16,0,5,233.0311754,322.5234162,1,10725,344,3,80,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,15,0,user-group,0,0,0,5,0,2
64179,250,1/14/14,,1846,,235.0042571,320.4209595,4,70,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1965,14,0,user-group,4,0,1,3,0,0
28947,400,7/30/12,815,1567,276,231.0516734,316.8793247,5,239,340,4,95,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2003,3,0,user-group,5,0,0,6,1,0
2849,1200,3/16/12,11,2102,5,235.1582126,316.4161738,7,797,336,3,86,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,15,0,user-group,2,0,0,7,0,2
30916,0,7/11/12,85,0,5,231.5747353,323.8234979,1,3530,343,8,58,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,15,0,user-group,2,0,1,5,0,2
40473,0,2/23/12,,174,,239.8216433,317.1176752,7,9598,385,64,25,1100,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,0,0,user-group,0,1,0,3,0,2
72241,0,2/23/14,,1453,,235.0164676,319.9609584,4,16551,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1975,7,0,user-group,6,3,2,3,0,0
46024,0,8/6/12,,0,,231.8430472,323.7028939,1,7552,343,7,46,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,0,user-group,0,0,0,0,0,4
43488,0,3/16/14,20,1154,5,236.8538787,321.4866355,2,5518,327,3,26,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1985,3,0,user-group,4,0,1,0,0,0
16250,0,10/5/13,98,0,5,231.6310418,321.6103886,5,17228,342,6,48,0,,Chocolate Lovers Consultants Ltd,4,Official pipe,0,8,1,user-group,6,0,0,5,0,2
73377,400,4/18/12,28,1796,22,235.183854,315.7675341,7,6865,336,5,15,1025,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2001,3,5,user-group,3,0,0,6,1,0
43781,0,3/3/12,776,209,816,238.7526942,317.0116106,7,2034,385,54,108,1001,TRUE,Chocolate Lovers Consultants Ltd,10,Official pipe,2012,7,11,commercial,0,0,0,3,0,0
26491,220,4/2/12,358,1307,369,236.9620233,318.9325303,6,10722,330,2,83,1090,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,3,0,user-group,4,0,0,0,0,0
66645,0,4/2/12,76,0,265,233.5382196,316.0645053,7,8832,337,3,79,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,1,user-group,3,0,1,6,1,0
27524,0,2/28/12,357,645,366,237.1053251,318.3027043,6,9508,330,2,83,1120,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1981,9,1,user-group,0,1,2,5,0,3
46161,0,1/20/14,6,0,5,0,325,1,11865,342,2,17,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,5,0,0,5,0,2
50915,0,2/4/14,,1767,,234.8159266,319.8989709,4,5460,338,3,32,1200,TRUE,Chocolate Lovers Consultants Ltd,0,,1995,8,0,user-group,0,0,1,5,0,2
5636,0,2/26/14,16,1797,36,234.6359432,323.120005,1,25,345,3,1,1030,,Chocolate Lovers Consultants Ltd,1,Official pipe,2005,3,3,commercial,6,0,3,1,1,0
68107,0,10/25/13,468,1491,351,234.0868198,323.7379201,1,2427,345,7,114,4500,FALSE,Chocolate Lovers Consultants Ltd,,Unofficial pipe,2016,0,0,user-group,6,0,0,5,0,2
58209,8200,2/23/14,165,1711,158,235.3011748,315.2416299,0,8503,335,3,60,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2002,14,0,user-group,2,0,0,6,1,0
43175,0,7/7/12,,0,,233.6398346,315.6946057,0,1491,337,5,34,0,TRUE,Chocolate Lovers Consultants Ltd,0,,0,3,0,user-group,0,0,0,0,0,0
17236,300,10/23/13,723,1378,55,234.0850542,323.8815323,1,1675,345,7,77,1560,,Chocolate Lovers Consultants Ltd,,Unofficial pipe,2005,4,3,commercial,4,1,0,5,0,2
12573,220,3/18/14,20,1231,5,236.8031016,321.5233956,2,43,327,3,26,1100,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2005,3,0,user-group,4,0,1,0,0,0
14587,0,10/11/13,495,0,517,232.7329405,319.2198491,5,5719,339,6,75,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,4,0,2,0,0,0
61270,250,1/23/14,20,186,5,239.1855732,316.2190139,3,2192,405,14,104,1500,,Chocolate Lovers Consultants Ltd,,Official pipe,1992,8,1,user-group,4,1,0,5,0,2
48845,0,3/26/12,,0,,233.0763622,315.6741606,0,4465,337,6,67,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,8,0,user-group,6,0,3,5,0,2
45796,1200,4/19/12,226,0,223,237.3890197,318.6465223,6,4904,330,2,83,1528,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1989,14,0,user-group,3,0,1,3,0,0
55904,0,7/8/12,1320,0,5,231.3211194,322.3378926,5,3003,343,5,66,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,0,user-group,0,0,3,1,1,0
48426,0,1/23/14,101,617,91,238.6551385,314.3343504,3,1222,415,34,33,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,1989,9,0,user-group,6,1,2,5,0,3
8130,0,7/9/12,3,0,3,230.6309627,322.2893582,1,12594,343,31,88,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,9,0,user-group,0,5,1,5,0,3
8740,0,10/13/13,7,0,136,233.0532058,321.1711424,4,15956,342,4,6,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,8,1,user-group,0,0,0,5,0,2
8687,0,1/29/14,112,407,103,239.7493586,314.2687264,3,144,334,5,101,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2016,14,0,user-group,0,0,2,3,0,0
69312,700,3/7/12,138,670,127,237.0614618,318.1363947,6,3187,330,2,83,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,4,1,user-group,5,0,1,5,0,2
62349,1200,3/21/12,161,2044,152,238.335576,320.2738929,2,11052,329,2,40,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1993,3,0,user-group,3,0,0,0,0,0
48453,400,3/4/12,68,529,611,237.77737,317.8912039,6,5727,330,3,49,1115,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2013,3,0,user-group,3,0,1,6,1,0
27125,5200,3/15/12,11,1452,74,235.8101811,317.5018863,7,4328,336,2,53,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1995,3,0,user-group,2,0,0,0,0,0
10604,0,1/29/14,32,490,180,239.0658619,314.660341,3,6705,405,54,56,1250,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,1,2,5,0,2
26469,0,7/13/12,20,0,32,231.6521063,323.7352707,1,6531,343,8,58,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,2,0,user-group,0,0,1,6,1,0
33302,0,3/17/12,20,504,5,236.1475108,316.0580632,7,10633,330,5,98,1001,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,1991,9,0,user-group,0,1,2,5,0,3
23582,0,1/24/14,101,552,91,238.6190118,314.2712436,3,5169,415,34,33,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1980,9,0,user-group,6,1,2,5,0,3
6683,0,1/20/14,56,1564,83,230.4140638,319.3843265,5,3376,340,2,90,1250,,Chocolate Lovers Consultants Ltd,7,Official pipe,1988,9,7,commercial,0,0,1,3,0,2
40025,0,10/28/13,20,0,29,233.8817789,320.7164646,4,156,339,3,82,0,FALSE,Chocolate Lovers Consultants Ltd,7,Unofficial pipe,0,3,7,commercial,4,0,0,2,1,1
37023,0,10/17/13,63,0,60,231.2167323,319.7940153,5,1153,339,5,73,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,4,0,user-group,0,1,0,5,0,2
8619,0,3/31/12,76,0,352,233.267827,316.1464547,8,6624,337,3,79,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,3,1,user-group,5,0,2,6,1,0
30005,400,3/22/12,170,845,161,236.7968252,317.808388,6,4311,330,2,83,1050,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2011,15,0,user-group,5,2,0,5,0,2
31692,0,2/24/12,10,195,8,239.389138,317.8923664,6,549,385,44,9,1115,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2014,14,0,user-group,0,0,0,3,0,3
42011,1200,2/27/14,165,1112,158,235.3944716,314.297214,3,16890,335,3,60,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1982,3,0,user-group,3,0,1,6,1,0
16691,0,4/7/12,11,0,9,233.212513,316.0302208,8,14437,337,7,74,0,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,0,3,0,user-group,2,0,1,6,1,0
23741,0,8/4/12,16,0,5,233.439005,322.3262253,1,19069,344,3,80,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,0,0,0,5,0,2
73133,500,3/6/12,20,407,1133,238.8236762,319.7619709,2,14658,329,4,39,1400,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2010,0,0,user-group,3,1,1,5,0,2
45648,0,3/21/12,81,490,32,236.8582577,317.0432514,7,742,330,4,43,1200,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,1989,9,0,user-group,0,0,1,5,0,2
73113,220,2/6/14,202,227,282,239.9717239,314.5889307,3,19137,424,2,87,1250,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2011,9,0,user-group,4,0,0,3,0,3
26326,230,2/20/14,119,1113,114,236.9793155,321.4268999,2,166,346,5,2,1200,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,2005,14,7,commercial,4,0,0,3,0,0
66681,0,3/2/12,247,643,5,234.6061253,314.4863623,0,8511,336,6,0,1050,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,0,0,0,0,0,0
49497,0,8/2/12,20,0,5,230.6779276,323.7651731,1,10885,343,2,4,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,3,0,user-group,0,0,0,0,0,0
25031,0,10/3/14,11,653,9,234.6196419,314.4580505,0,8881,335,4,97,1260,,Chocolate Lovers Consultants Ltd,0,Official pipe,2006,3,0,user-group,6,0,0,0,0,0
25641,0,2/9/14,11,1035,9,236.1288978,314.5376794,7,1853,335,6,10,1250,FALSE,Chocolate Lovers Consultants Ltd,6,Official pipe,1987,3,0,user-group,0,0,0,6,1,1
11326,700,3/22/12,20,475,32,236.6850192,316.906954,7,4593,330,4,43,1300,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,1981,14,0,user-group,3,0,1,3,0,0
26342,250,8/3/12,730,1820,5,231.4941877,316.3265971,5,5072,340,3,14,1250,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2010,4,0,user-group,4,0,1,3,0,2
20473,700,3/17/12,195,2030,37,234.8150138,315.9050134,7,883,336,5,15,1065,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2015,3,0,user-group,3,0,0,0,0,0
9173,0,3/23/12,149,537,171,238.5120798,319.4101579,2,4565,329,7,113,1150,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2008,14,0,user-group,0,0,1,6,1,1
31173,0,2/21/14,135,1157,5,235.9480709,314.4531814,7,14768,335,6,10,1250,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,2004,9,1,user-group,5,0,1,5,0,3
28781,0,1/17/14,20,184,5,239.4114137,316.2424558,3,206,405,14,104,1700,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2007,8,2,other,0,0,0,5,0,2
66549,0,3/15/14,13,1601,10,237.0949106,321.8318842,2,7774,328,8,12,1001,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2014,3,4,user-group,3,0,0,0,0,0
66228,0,10/19/13,39,0,31,233.5561726,321.4542619,4,6416,342,9,50,0,TRUE,Chocolate Lovers Consultants Ltd,9,Unofficial pipe,0,0,8,parastatal,4,0,0,3,0,2
48081,0,1/11/14,,1802,,234.8753045,320.3361916,4,294,338,3,32,1001,,Chocolate Lovers Consultants Ltd,0,,1985,7,0,user-group,6,0,1,3,0,0
12442,0,1/22/14,12,0,25,0,325,1,9759,342,2,17,0,,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,6,5,0,5,0,2
47810,230,3/24/12,11,180,44,238.9724829,318.5142687,6,15570,331,2,24,1100,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,1995,6,3,commercial,4,0,0,6,1,0
49221,250,2/16/14,142,1649,337,234.5516577,320.4484286,4,187,338,2,42,1564,TRUE,Chocolate Lovers Consultants Ltd,9,Official pipe,2015,14,8,parastatal,4,0,0,3,0,1
31659,0,1/23/14,,1704,,234.5777702,320.2314695,4,457,338,3,32,1001,TRUE,Chocolate Lovers Consultants Ltd,0,,1985,9,0,user-group,6,3,2,5,0,3
52643,0,10/26/13,167,0,160,232.8821262,319.2037365,5,898,339,6,75,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,9,0,user-group,0,0,2,2,1,0
64114,0,7/23/12,403,0,419,231.5767278,322.1996332,5,11237,343,5,66,0,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,8,0,user-group,3,2,0,5,0,2
66484,0,3/15/12,82,1104,73,236.6414094,318.150172,6,18860,330,2,83,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1987,15,0,user-group,0,0,0,5,0,2
54371,0,8/5/12,16,1369,5,233.1001647,322.916124,1,1740,344,2,16,1450,FALSE,Chocolate Lovers Consultants Ltd,,Official pipe,1995,8,2,other,0,0,1,5,0,2
48873,0,3/2/12,247,647,5,234.6088757,314.4835008,0,218,336,6,0,1035,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,2013,3,0,user-group,0,0,0,0,0,0
29079,0,2/3/14,53,498,86,238.9499901,314.1295151,3,9185,415,34,33,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2012,4,0,user-group,6,1,0,3,0,2
54488,0,2/27/14,324,0,5,0,325,1,11120,342,2,17,0,TRUE,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,15,1,user-group,0,6,0,5,0,2
1898,0,2/21/12,20,270,175,239.0108789,317.3873395,7,5943,385,54,108,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1981,3,0,user-group,0,0,0,0,0,0
14959,0,3/10/14,304,1257,306,237.6335023,321.6586135,2,25,328,2,22,1001,TRUE,Chocolate Lovers Consultants Ltd,8,Official pipe,2008,3,6,commercial,3,0,1,0,0,0
1505,0,1/18/14,12,0,25,0,325,1,12835,342,2,17,0,,Chocolate Lovers Consultants Ltd,4,Unofficial pipe,0,8,1,user-group,6,0,0,5,0,2
22770,700,1/16/14,41,1149,32,229.6776817,320.2274394,5,15183,341,4,19,1143,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1990,3,0,user-group,3,0,0,6,1,1
10742,210,3/3/14,292,1290,290,236.9338661,321.6116453,2,813,327,8,41,1450,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2013,3,5,user-group,4,0,1,6,1,0
2428,0,3/25/12,27,0,5,235.8704322,320.3272946,4,13851,326,2,28,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,0,user-group,0,0,3,0,0,0
25432,2200,3/4/12,11,1634,74,236.113735,317.4934414,7,11569,336,8,29,1600,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1985,3,0,user-group,2,0,0,6,1,0
28190,0,2/22/14,954,1210,29,236.791373,320.1271061,4,149,346,6,71,1250,TRUE,Chocolate Lovers Consultants Ltd,5,Unofficial pipe,2016,3,2,other,0,0,1,1,1,0
50759,0,7/20/12,94,0,885,233.7503535,315.4301371,0,2405,337,4,27,0,TRUE,Chocolate Lovers Consultants Ltd,7,Official pipe,0,3,7,commercial,3,0,0,0,0,0
11152,0,7/28/12,20,0,134,232.3318046,316.6145564,8,13482,337,7,74,0,FALSE,Chocolate Lovers Consultants Ltd,,Unofficial pipe,0,0,0,user-group,4,0,0,3,0,2
33049,0,3/15/14,20,1270,5,236.7758093,321.537653,2,5513,327,3,26,1300,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1983,3,0,user-group,0,0,1,0,0,0
35091,0,3/18/12,88,199,89,239.1610942,317.5241984,7,12617,331,5,9,1120,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,15,0,user-group,0,0,0,5,0,2
9184,0,2/26/14,16,1783,36,234.6424697,323.1619168,1,13225,345,3,1,1200,,Chocolate Lovers Consultants Ltd,1,Official pipe,2002,12,2,other,6,0,0,5,0,2
20858,0,7/15/12,114,0,105,230.7885058,322.6190059,1,8389,343,31,88,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,3,0,user-group,0,0,2,0,0,0
47953,225,10/3/14,29,911,5,237.4341926,321.5128095,2,1204,328,5,20,1065,TRUE,Chocolate Lovers Consultants Ltd,5,Official pipe,2013,14,4,user-group,4,0,0,3,0,0
10665,0,4/9/12,20,0,5,235.934344,318.8605945,6,5909,326,6,55,0,TRUE,Chocolate Lovers Consultants Ltd,0,Unofficial pipe,0,7,0,user-group,4,0,2,3,0,3
67070,700,3/26/12,3,1737,5,234.7071888,316.0619822,7,68,336,5,15,1150,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,1983,3,5,user-group,3,0,0,6,1,0
2615,0,2/2/14,41,1258,5,230.0142455,320.0607556,5,2,341,4,19,1270,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1999,3,0,user-group,6,0,0,6,1,0
61939,300,3/4/12,20,683,5,238.3081495,320.569002,2,296,329,2,40,1001,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,1978,3,0,user-group,3,0,0,0,0,0
53593,400,3/8/12,226,622,223,237.0783957,318.04876,6,4340,330,2,83,1350,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2002,15,0,user-group,3,0,1,5,0,2
10825,0,10/25/13,16,1832,55,234.4222528,323.620299,1,1708,345,2,77,2500,TRUE,Chocolate Lovers Consultants Ltd,,Official pipe,2002,9,0,user-group,6,0,0,0,0,4
72499,0,2/5/14,113,563,104,238.1187212,314.0740796,3,360,415,64,3,1090,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,0,4,0,user-group,0,5,2,3,0,3
8553,400,3/28/12,123,465,242,236.9001164,317.1602478,7,742,330,4,43,1250,TRUE,Chocolate Lovers Consultants Ltd,6,Official pipe,2011,3,0,user-group,3,0,3,6,1,0
14324,0,12/3/14,114,1921,5,236.6990446,321.6902244,2,9447,327,3,26,1200,TRUE,Chocolate Lovers Consultants Ltd,0,Official pipe,2003,3,0,user-group,0,0,0,0,0,0
30277,0,10/16/13,277,0,272,233.0905996,321.0833925,4,528,342,4,6,0,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,0,8,1,user-group,0,0,0,5,0,2
8675,350,2/1/14,41,1076,5,229.7736366,320.0378808,5,68,341,4,19,1480,TRUE,Chocolate Lovers Consultants Ltd,4,Official pipe,1989,3,0,user-group,3,0,0,6,1,1
